DATE,TIME (UTC),Aircraft ID,No. A/C,TYPE A/C,ALT,MAJOR CITY,COLOR,Injury Reported,CITY,STATE
1-Feb-12,0633,LBQ825,1,PC12,17000,DAN,Green,NO,Danville,Virginia
1-Feb-12,UNKN,UNKN,1,UNKN,500,FD15,Green,NO,Jupiter,Florida
2-Feb-12,0001,IDAHO27,1,C206,1800,ADS,Green,NO,Dallas,Texas
2-Feb-12,0020,N801MZR,1,UNKN,100,BQN,Green,NO,Aguadilla,Puerto Rico
2-Feb-12,0027,GGN7440,1,B190,3000,RIC,Green,NO,Richmond,Virginia
2-Feb-12,0150,SKW390Y,1,CRJ7,1300,AUS,Green,NO,Austin,Texas
2-Feb-12,0154,VRD936,1,UNKN,UNKN,SAN,Green,NO,San Diego,California
2-Feb-12,0244,QXE478,1,DH8D,7000,PDX,Green,NO,Portland,Oregon
2-Feb-12,0339,ASA345,1,B737,5500,SEA,Green,NO,Seattle,Washington
2-Feb-12,0345,N721NA,1,EA50,3000,MKC,Orange,NO,Kansas City,Missouri
2-Feb-12,0345,SWA217,1,B737,5000,PHL,Green,NO,Philadelphia,Pennsylvania
2-Feb-12,0357,AIR2,1,B206,3000,TUS,Green,NO,Tucson,Arizona
2-Feb-12,0800,N5280R,1,C172,4500,TIX,Green,NO,Titusville,Florida
2-Feb-12,1400,SKW5238,1,CRJ2,8000,COS,Green,NO,Colorado Springs,Colorado
3-Feb-12,0107,UAL350,1,B752,5000,MCO,Green,NO,Orlando,Florida
3-Feb-12,0134,MRA686,1,C208,1500,MIA,Green,NO,Miami,Florida
3-Feb-12,0210,N99KF,1,PAY2,1500,SCK,Green,NO,Stockton,California
3-Feb-12,0239,AAY727,1,MD83,1700,SFB,Green,NO,Orlando,Florida
3-Feb-12,0245,ASH2757,1,CRJ9,2400,BUR,Green,NO,Burbank,California
3-Feb-12,0247,N1759C,1,GLF5,2400,BUR,Green,NO,Burbank,California
3-Feb-12,0405,N25228,1,C172,500,O20,Green,NO,Lodi,California
3-Feb-12,0420,EGF4660,1,CRJ7,2500,BNA,Green,NO,Nashville,Tennessee
3-Feb-12,0422,ASQ57B,1,E145,2500,BNA,Green,NO,Nashville,Tennessee
3-Feb-12,0427,SKW5427,1,CRJ7,7000,SMO,Green,NO,Santa Monica,California
3-Feb-12,0505,JBU217,1,A320,6000,SLI,Green,NO,Los Alamitos,California
3-Feb-12,0535,SWA1931,1,B737,10000,HDF,Green,NO,Riverside,California
3-Feb-12,0545,AWE656,1,A320,2000,SLI,Green,NO,Los Alamitos,California
4-Feb-12,0034,MYST78,1,H60,2000,THV,Green,NO,York,Pennsylvania
4-Feb-12,0040,TRS1120,1,B712,1500,FLL,Green,NO,Fort Lauderdale,Florida
4-Feb-12,0227,TF428,1,P28R,4500,PHX,Green,NO,Phoenix,Arizona
4-Feb-12,0245,SWA2275,1,B735,10000,RNO,Green,NO,Reno,Nevada
4-Feb-12,0251,ASQ1536,1,E45X,3000,IAH,Green,NO,Houston,Texas
4-Feb-12,0251,ASQ4352,1,E145,3000,IAH,Green,NO,Houston,Texas
4-Feb-12,0310,N92062,1,H269,1000,CRP,Green,NO,Corpus Christi,Texas
4-Feb-12,0330,CG6518,1,UNKN,1800,SSI,Green,NO,Brunswick,Georgia
4-Feb-12,0423,SKW497Z,1,CRJ7,8000,RDM,Green,NO,Redman,Oregon
4-Feb-12,0651,DAL1151,1,B752,8000,HNL,Green,NO,Honolulu,Hawaii
4-Feb-12,0700,POLICE3,1,AS50,1500,SAN,Green,NO,San Francisco,California
5-Feb-12,0005,JBU160,1,UNKN,4000,MCO,Green,NO,Orlando,Florida
5-Feb-12,0012,TRS379,1,B737,9000,PIE,Green,NO,St. Petersburg-Clearwater,Florida
5-Feb-12,0015,BAW2036,1,B772,1700,MCO,Green,NO,Orlando,Florida
5-Feb-12,0119,UAL1123,1,B738,60,DCA,Green,*NO,Washington,District of Columbia
5-Feb-12,0120,DAL746,1,B752,10000,ATL,Green,NO,Atlanta,Georgia
5-Feb-12,0208,SWA610,1,B737,4000,PBI,Green,NO,West Palm Beach,Florida
5-Feb-12,0230,ASQ4309,1,E145,17000,BWZ,Green,NO,Schooley's Mountain,New Jersey
5-Feb-12,0530,UAL912,1,B763,8000,LAX,Green,NO,Los Angeles,California
5-Feb-12,0616,N65647,1,C172,5500,VTU,Green,NO,Oxnard,California
6-Feb-12,0115,SKQ45,1,PC12,7000,GSO,Green,NO,Greensboro,North Carolina
6-Feb-12,0209,FDX500,1,MD-10,11000,KONT,Green,NO,Los Angeles,California
6-Feb-12,0225,UAL1617,1,B739,7000,LAX,Green,NO,Los Angeles,California
6-Feb-12,0345,AAL455,1,B752,FL400,HOP,Green,NO,Fort Campbell/Hopkinsville,Kentucky
6-Feb-12,0349,ASQ4566,1,E145,3900,IAH,Green,NO,Houston,Texas
6-Feb-12,0613,AAL1553,1,B738,8000,LAX,Green,NO,Los Angeles,California
6-Feb-12,1139,CPT330,1,SH33,9000,KOA,Green,NO,Kona,Hawaii
7-Feb-12,0118,TCF5927,1,E170,10000,BWI,Green,NO,Baltimore,Maryland
7-Feb-12,0147,N104UV,1,DA40,8000,PVU,Green,NO,Provo,Utah
7-Feb-12,0310,N548XJ,1,CL30,16000,13NK,Green,NO,Pawling,New York
7-Feb-12,0312,MADFOX7,1,P3,12000,JAX,Green,NO,Jacksonville,Florida
7-Feb-12,0537,UAL1131,1,B753,3000,SEA,Green,NO,Seattle,Washington
7-Feb-12,0538,SWA3254,1,B737,3000,RNO,Green,NO,Reno,Nevada
7-Feb-12,0557,OMAHA982,1,H500,6500,SJU,Green,NO,San Juan,Puerto Rico
8-Feb-12,0020,TRS379,1,B737,5000,PIE,Green,NO,St. Petersburg-Clearwater,Florida
8-Feb-12,0132,N104UV,1,D40,8000,SLC,Green,NO,Salt Lake City,Utah
8-Feb-12,0154,CTL15,1,AC50,3000,CLE,Green,NO,Cleveland,Ohio
8-Feb-12,0353,ASA457,1,B738,3500,SEA,Green,NO,Seattle,Washington
8-Feb-12,0426,SKYFOX10,1,UNKN,2000,DVT,Green,NO,Phoenix,Arizona
8-Feb-12,0431,AAL1307,1,B738,3300,LAX,Green,NO,Los Angeles,California
8-Feb-12,0643,ASA104,1,B739,4000,SEA,Purple,NO,Seattle,Washington
9-Feb-12,0124,AAL428,1,MD82,5500,RDU,Green,NO,Raleigh-Durham,North Carolina
9-Feb-12,0137,SWA1389,1,B737,2000,HOU,Green,NO,Houston,Texas
9-Feb-12,0300,MACO69,1,UH60,1000,O32,Green,NO,Reedley,California
9-Feb-12,0320,UPS593,1,A306,19000,DVV,Green,NO,Denver,Colorado
9-Feb-12,0445,N10033,1,C172,4500,SMO,Green,NO,Santa Monica,California
9-Feb-12,2145,N95634,1,C152,1800,FAT,Green,NO,Fresno,California
10-Feb-12,0132,LANCR10,1,P3,2000,JAX,Green,NO,Jacksonville,Florida
10-Feb-12,0305,AAL589,1,MD82,3000,DFW,Green,NO,Dallas-Fort Worth,Texas
10-Feb-12,0430,N9299B,1,P28A,2500,DVT,Green,NO,Phoenix,Arizona
10-Feb-12,0523,FDX1610,1,DC10,1500,IND,Green,NO,Indianapolis,Indiana
11-Feb-12,0000,AWE1978,1,B734,11000,CLT,Green,NO,Charlotte,North Carolina
11-Feb-12,0022,CPZ5746,1,E170,3200,DTW,Green,NO,Detroit,Michigan
11-Feb-12,0048,SWA676,1,B731,7000,GSO,Green,NO,Greensboro,North Carolina
11-Feb-12,0115,SWA676,1,B737,8000,HOU,Green,NO,Houston,Texas
11-Feb-12,0153,N690DD,1,AC68,3000,LAS,Green,NO,Las Vegas,Nevada
11-Feb-12,0240,JIA252,1,CRJ7,10000,AVL,Green,NO,Asheville,North Carolina
12-Feb-12,0050,RPA1784,1,E190,15000,OBK,Green,NO,Northbrook,Illinois
12-Feb-12,0255,N506MP,1,369E,1800,PHX,Green,NO,Phoenix,Arizona
12-Feb-12,0529,SKW5349,1,E120,7500,OSI,Green,NO,Woodside,California
13-Feb-12,0020,SWA49,1,B737,2000,STL,Green,NO,St. Louis,Missouri
13-Feb-12,0035,AAL785,1,MD82,10000,TEB,Green,NO,Teterboro,New Jersey
13-Feb-12,0036,SSH900,1,C56X,FL190,ALB,Green,NO,Albany,New York
13-Feb-12,0138,SKW4619,1,CRJ2,2000,CVG,Green,NO,Covington,Kentucky
13-Feb-12,0150,JBU1328,1,E190,11000,BOS,Green,NO,Boston,Massachusetts
13-Feb-12,0437,CJC4979,1,SF34,1500,LCH,Green,NO,Lake Charles,Louisiana
13-Feb-12,0541,EGF3824,1,CRJ2,4500,LAX,Green,NO,Los Angeles,California
13-Feb-12,0620,QXE78,1,DH8D,13000,VTU,Green,NO,Oxnard,California
13-Feb-12,0727,ASH1007,1,CRJ2,3000,HNL,Green,NO,Honolulu,Hawaii
14-Feb-12,0118,N4333C,1,PA28,200,VRB,White,NO,Vero Beach,Florida
14-Feb-12,0124,OMAHA98U,1,UNKN,700,LRD,Green,NO,Laredo,Texas
14-Feb-12,0217,TRS1209,1,B712,3000,MCO,Green,NO,Orlando,Florida
14-Feb-12,0253,TRS1483,1,B737,3000,ORL,Green,NO,Orlando,Florida
14-Feb-12,0350,LAPD2,1,B06,2200,POM,Green,NO,Pomona,California
14-Feb-12,0420,CJC4929,1,UNKN,3000,LCH,Green,NO,Lake Charles,Louisiana
14-Feb-12,0435,SKW6362,1,E120,6000,VTU,Green,NO,Oxnard,California
14-Feb-12,0539,LAPD24,1,B06,700,SMO,Green,NO,Santa Monica,California
15-Feb-12,0010,N462ER,1,C172,2000,MCO,Green,NO,Orlando,Florida
15-Feb-12,0220,MTN7503,1,AT43,5000,BUY,Green,NO,Burlington,North Carolina
15-Feb-12,0254,DAL1976,1,md88,2000,LGA,Green,NO,New York,New York
15-Feb-12,0308,GHA127,1,F900,3000,FTW,Green,NO,Fort Worth,Texas
15-Feb-12,0355,SWA917,1,B737,4000,MCO,Green,NO,Orlando,Florida
15-Feb-12,0356,SWA2962,1,B737,5000,OAK,Green,NO,Oakland,California
15-Feb-12,0528,SKW4572,1,CRJ2,1800,LAX,Green,NO,Los Angeles,California
15-Feb-12,0531,SKW6362,1,E120,6000,VTU,Green,NO,Oxnard,California
15-Feb-12,0536,ATLAS25,1,UH1,2800,OKB,Green,NO,Oceanside,California
15-Feb-12,0540,AAL1035,1,MD82,3000,DFW,Green,NO,Dallas-Fort Worth,Texas
15-Feb-12,0735,DAL1219,1,B752,3000,HNL,Green,NO,Honolulu,Hawaii
16-Feb-12,0134,TRS1221,1,B712,7500,PMP,Green,NO,Pompano Beach,Florida
16-Feb-12,0148,N6917F,1,PA34,5500,BTF,Green,NO,Bountiful/Framington,Utah
16-Feb-12,0204,GJS3630,1,CRJ7,FL360,VXV,Red,NO,Waterville,Ohio
16-Feb-12,0225,JZA25,1,CRJ1,3000,IND,Green,NO,Indianapolis,Indiana
16-Feb-12,0230,SIL399,1,B190,4000,PNS,Green,NO,Pensacola,Florida
16-Feb-12,0255,SWA270,1,B737,2500,HOU,Green,NO,Houston,Texas
16-Feb-12,0327,N95539,1,C152,5500,PSC,Green,NO,Pasco,Washington
16-Feb-12,0423,DAL1657,1,B752,2000,FLL,Green,NO,Fort Lauderdale,Florida
17-Feb-12,0015,NKS400,1,A320,2200,FLL,Green,NO,Fort Lauderdale,Florida
17-Feb-12,0025,N5365P,1,C172,3000,CVG,Green,NO,Covington,Kentucky
17-Feb-12,0059,CHQ4753,1,E145,UNKN,CLE,Green,NO,Cleveland,Ohio
17-Feb-12,0110,CJC3737,1,DH8D,FL180,LNS,Green,NO,Lancaster,Pennsylvania
17-Feb-12,0111,N772MS,1,C172,6500,DXR,Green,NO,Danbury,Connecticut
17-Feb-12,0118,ETHYL11,1,K35R,3000,PIT,Green,NO,Pittsburgh,Pennsylvania
17-Feb-12,0302,SWA270,1,B737,1500,HOU,Green,NO,Houston,Texas
17-Feb-12,0414,JLG111,1,BE20,9000,LVK,Green,NO,Livermore,California
17-Feb-12,0501,ASA706,1,B738,FL370,BFL,Green,NO,Bakersfield,California
17-Feb-12,0511,ASQ4155,1,E145,3000,TX3,Green,NO,Port Isabel,Texas
17-Feb-12,0535,SKW4488,1,CRJ7,7000,SAN,Green,NO,San Diego,California
17-Feb-12,0615,UAL298,1,B763,FL280,HNL,Green,NO,Honolulu,Hawaii
17-Feb-12,0638,N2199Z,1,PA44,1800,FAT,Green,NO,Fresno,California
18-Feb-12,0050,DAL2052,1,MD88,4000,CLT,Green,NO,Charlotte,North Carolina
18-Feb-12,0127,EGF2702,1,E145,3000,DFW,Green,NO,Dallas-Fort Worth,Texas
18-Feb-12,0134,AWE517,1,A319,9000,PHX,Blue,NO,Phoenix,Arizona
18-Feb-12,0155,N411RD,1,PA22,3500,GSO,Green,NO,Greensboro,North Carolina
18-Feb-12,0241,UAL1127,1,B738,16000,DEN,Green,NO,Denver,Colorado
18-Feb-12,0342,N3587G,1,C310,2000,CRQ,Green,NO,Carlsbad,California
18-Feb-12,0400,UAL691,1,A320,15000,SFO,Green,NO,San Francisco,California
18-Feb-12,0409,N4188T,1,P28A,6000,PHX,Green,NO,Phoenix,Arizona
19-Feb-12,0211,SKW6528,1,CRJ2,4000,PHX,Green,NO,Phoenix,Arizona
19-Feb-12,0220,SWA1786,1,B737,600,MCO,Green,NO,Orlando,Florida
19-Feb-12,0315,N296RG,1,F2TH,1700,CRQ,Green,NO,Carlsbad,California
19-Feb-12,0507,AAL1098,1,MD83,4000,OMA,Green,NO,Omaha,Nebraska
19-Feb-12,0508,JTL32,1,PC12,4000,OMA,Green,NO,Omaha,Nebraska
19-Feb-12,2150,SWA1707,1,B737,750,RNO,Green,NO,Reno,Nevada
20-Feb-12,0136,UNKN,1,B734,2200,GTR,Green,NO,Columbus,Mississippi
20-Feb-12,0301,LN761AF,1,S76,3500,RUE,Green,NO,Russellville,Arkansas
20-Feb-12,0310,SKW4785,1,CRJ7,9000,SLC,Green,NO,Salt Lake City,Utah
20-Feb-12,0311,N65259,1,C172,1500,PDX,Green,NO,Portland,Oregon
20-Feb-12,0358,EGF3345,1,E135,4000,LEX,Red,NO,Lexington,Kentucky
20-Feb-12,0420,FLG3845,1,CRJ9,2000,GSP,Green,NO,Greer,South Carolina
20-Feb-12,0707,EGF3064,1,E135,2500,LAX,Green,NO,Los Angeles,California
20-Feb-12,0707,SKW6376,1,E120,2500,LAX,Green,NO,Los Angeles,California
20-Feb-12,0715,ASA221,1,B739,7500,SFO,Green,NO,San Francisco,California
21-Feb-12,0206,EGF4255,1,E145,3000,BNA,Green,NO,Nashville, Tennessee
21-Feb-12,0211,SNC7107,1,SH36,2000,SJU,Green,NO,San Juan,Puerto Rico
21-Feb-12,0223,MRA682,1,C208,2000,RDU,Green,NO,Raleigh-Durham,North Carolina
21-Feb-12,0223,N2130CH,1,UNKN,2000,RDU,Green,NO,Raleigh-Durham,North Carolina
21-Feb-12,0327,SWA847,1,B737,3000,MCO,Blue,NO,Orlando,Florida
21-Feb-12,0358,ASQ6057,1,E45X,10000,ORD,Green,NO,Chicago,Illinois
21-Feb-12,0418,SKW6458,1,CRJ2,7000,SMO,Green,NO,Santa Monica,California
21-Feb-12,0755,CPZ5701,1,E170,3000,BDL,Green,NO,Windsor Locks,Connecticut
21-Feb-12,0756,AMF2318,1,BE99,2500,LOU,White,NO,Louisville,Kentucky
22-Feb-12,0005,N575SP,1,C172,1700,GRB,Green,NO,Green Bay,Wisconsin
22-Feb-12,0046,AAL1772,1,B738,7000,MIA,Green,NO,Miami,Florida
22-Feb-12,0100,SWA1198,1,B733,2000,AUS,Green,NO,Austin,Texas
22-Feb-12,0152,PEG20,1,GLF4,6000,MIA,Green,NO,Miami,Florida
22-Feb-12,0534,FDX1618,1,MD10,10000,IND,Green,NO,Indianapolis,Indiana
22-Feb-12,0535,SKW520C,1,CRJ2,7000,O32,Green,NO,Reedley,California
23-Feb-12,0226,N450MT,1,EC35,3200,CHA,Red,NO,Chattanooga,Tennessee
23-Feb-12,0242,AMF242,1,PA31,1000,HWD,Green,NO,Hayward,California
23-Feb-12,0256,AWI3819,1,CRJ2,11000,ROC,Green,NO,Rochester,New York
23-Feb-12,0314,N554VR,1,PC12,7000,EMT,Purple,NO,El Monte,California
23-Feb-12,0358,CHOPPER5,1,B06,1200,APC,Green,NO,Napa,California
23-Feb-12,0404,N333VS,1,C525,2800,CHA,Green,NO,Chattanooga,Tennessee
23-Feb-12,0557,RATS33,1,K35A,2500,RIV,Green,NO,Riverside,California
23-Feb-12,0558,AAL1709,1,B752,4000,MIA,Green,NO,Miami,Florida
23-Feb-12,0652,FDX1617,1,A306,9000,IND,Green,NO,Indianapolis,Indiana
23-Feb-12,0655,AAL1025,1,B752,2000,MIA,Green,NO,Miami,Florida
23-Feb-12,1007,AAL900,1,B772,2500,MIA,Green,NO,Miami,Florida
23-Feb-12,2149,SWA1131,1,B733,17000,ELP,Green,NO,Austin,Texas
24-Feb-12,0113,FDX791,1,B752,1500,CWF,Green,NO,Miami,Florida
24-Feb-12,0130,N738UT,1,C172,1900,OMN,Green,NO,Ormond Beach,Florida
24-Feb-12,0245,TCF5983,1,E170,3000,DTW,Green,NO,Detroit,Michigan
24-Feb-12,0655,DAL1995,1,B738,1500,SAN,Green,NO,San Diego,California
25-Feb-12,0040,ASQ4171,1,E145,1300,HGR,Green or White,NO,Hagerstown,Maryland
25-Feb-12,0055,AAL2181,1,B738,3000,DFW,Green,NO,Dallas-Fort Worth,Texas
25-Feb-12,0157,SWA3076,1,B735,3000,DAL,Green,NO,Dallas,Texas
25-Feb-12,0303,SWA1813,1,B737,3600,ONT,Green,NO,Ontario,California
25-Feb-12,2355,AWI3903,1,CRJ2,4000,CLT,Green,NO,Charlotte,North Carolina
25-Feb-12,2355,JBU595,1,E190,9000,TTS,Green,NO,Titusville,Florida
26-Feb-12,2357,N14GD,1,CL60,7000,PHL,Green,NO,Philadelphia,Pennsylvania
27-Feb-12,0100,SWA508,1,B733,6000,PDX,Red and green,NO,Portland,Oregon
27-Feb-12,0129,N583MT,1,DA40,5000,CSV,Green,NO,Crossville,Tennessee
27-Feb-12,1114,LOF5273,1,E145,7000,DAY,Green,NO,Dayton,Ohio
28-Feb-12,0028,LBQ830,1,BE58,1400,JAX,Green,NO,Jacksonville,Florida
28-Feb-12,0045,CJC4785,1,SF34,16000,CON,Green,NO,Concord,New Hampshire
28-Feb-12,0145,EGF2982,1,E145,7900,DFW,Green,NO,Dallas-Fort Worth,Texas
28-Feb-12,0153,HPJ006,1,LJ60,4000,FLL,Green,NO,Fort Lauderdale,Florida
28-Feb-12,0508,SKW3488,1,CRJ7,4200,PDX,Green,NO,Portland,Oregon
28-Feb-12,0530,N831FC,1,C25B,10000,SEA,Green,NO,Seattle,Washington
28-Feb-12,0530,UNKN,1,PD8,2000,PIE,Green,NO,St. Petersburg ,Florida
28-Feb-12,0535,UPS1487,1,B752,1500,RFD,UNKN,NO,Chicago/Rockford,Illinois
28-Feb-12,0541,ASA372,1,B737,12000,MRT,Green,NO,Marysville,Ohio
29-Feb-12,0010,AMF7110,1,E120,5000,TJPS,Green,NO,Ponce,Puerto Rico
29-Feb-12,0232,N646SA,1,SYMP,3000,SSF,White,*NO,San Antonio,Texas
29-Feb-12,0234,ANZ1,1,B77W,3000,SMO,Green,NO,Santa Monica,California
29-Feb-12,0235,CHILI20,1,C5,3000,SSF,White,NO,San Antonio,Texas
29-Feb-12,0240,CHASE5,1,B206,700,MCO,Green,NO,Orlando,Florida
29-Feb-12,0240,N929MG,1,SR22,1800,MFE,Green,NO,McAllen,Texas
29-Feb-12,0327,UAL327,1,A320,17000,DEN,Green,NO,Denver,Colorado
29-Feb-12,0352,SKW6281,1,CRJ2,6200,RNO,Green,NO,Reno,Nevada
29-Feb-12,0435,SWA1261,1,B737,11000,LAS,Green,NO,Las Vegas,Nevada
1-Mar-12,0045,N56OTD,1,C560,4000,PDK,Green,NO,Atlanta,Georgia
1-Mar-12,0048,REX351,1,PA34,5000,CLT,Green,NO,Charlotte,North Carolina
1-Mar-12,0131,TRS551,1,B712,10200,ATL,Green,NO,Atlanta,Georgia
1-Mar-12,0140,SWA1742,1,B733,2400,BNA,Green,NO,Nashville ,Tennessee
1-Mar-12,0151,EGF4622,1,CRJ7,2400,BNA,Green,*NO,Nashville,Tennessee
1-Mar-12,0153,MUSIC85,1,C130,2400,BNA,Green,NO,Nashville,Tennessee
1-Mar-12,0215,SWA452,1,B737,4000,MDW,Green,NO,Chicago,Illinois
1-Mar-12,0233,AWE316,1,B752,3200,AZ73,Green,NO,Tempe,Arizona
1-Mar-12,0329,NKS304,1,A321,12000,2FA8,Green,NO,Sanford,Florida
2-Mar-12,0154,AWE1947,1,B734,2500,FLL,Green,NO,Fort Lauderdale,Florida
2-Mar-12,0235,N8059X,1,C172,UNKN,SGJ,Green,NO,Saint Augustine,Florida
2-Mar-12,0254,FFT360,1,A319,3000,TPA,Green,NO,Tampa,Florida
2-Mar-12,0254,SWA2340,1,B737,4100,PHX,Green,NO,Phoenix,Arizona
2-Mar-12,0255,AAY799,1,MD83,3000,DAB,Red,NO,Daytona Beach,Florida
2-Mar-12,0255,FLG4995,1,CRJ2,12000,HSV,Green,NO,Huntsville,Alabama
2-Mar-12,0255,JBU654,1,A320,3000,TPA,Green,NO,Tampa,Florida
2-Mar-12,0300,AAL1242,1,MD83,3000,TPA,Green,NO,Tampa,Florida
2-Mar-12,0304,SWA3571,1,B737,3000,TPA,Green,NO,Tampa,Florida
2-Mar-12,0343,DPS100,1,A109,1500,CWK,Green,NO,Austin,Texas
2-Mar-12,0350,NKS904,1,A319,13000,LAL,Red and Green,NO,Lakeland,Florida
2-Mar-12,0442,LJY871,1,C56X,7000,LAS,Green,NO,Las Vegas,Nevada
2-Mar-12,0454,SENTRY33,1,E3,6000,TIK,Green,NO,Oklahoma City,Oklahoma
2-Mar-12,0635,SWA1951,1,B733,7000,PHX,Green,NO,Phoenix,Arizona
2-Mar-12,1245,FDX1742,1,A306,8000,LAX,Green,NO,Los Angeles,California
3-Mar-12,0122,UAL1226,1,B737,4000,FLL,Green,NO,Fort Lauderdale,Florida
3-Mar-12,0137,AWI4015,1,CRJ2,60,BWI,Green,NO,Baltimore,Maryland
3-Mar-12,0209,N776RW,1,BE20,400,BPK,Green,NO,Mountain Home,Arkansas
3-Mar-12,0212,SWA1760,1,B737,3000,HOU,Green,NO,Houston,Texas
3-Mar-12,0226,ASQ5266,1,CRJ9,3500,ATL,Green,NO,Atlanta,Georgia
3-Mar-12,0308,TRS737,1,B712,4000,MKE,Green,NO,Milwaukee,Wisconsin
3-Mar-12,0410,AAL1355,1,MD82,3500,SJC,Green,NO,San Jose,California
3-Mar-12,0410,SWA1823,1,B737,3000,SJC,Green,NO,San Jose,California
3-Mar-12,0446,SWA144,1,B737,3500,OAK,Green,NO,Oakland,California
3-Mar-12,0446,SWA2503,1,B737,3500,OAK,Green,NO,Oakland,California
3-Mar-12,0455,UAL447,1,A319,4000,SFO,Green,NO,San Francisco,California
3-Mar-12,0624,AR4,1,B06,4700,LBB,Green,NO,Lubbock,Texas
3-Mar-12,0650,SKW321U,1,E120,4000,OKB,Green,NO,Oceanside,California
4-Mar-12,0032,PENNSTAR2,1,EC35,800,PHL,Green,NO,Philadelphia,Pennsylvania
4-Mar-12,0140,AWE1823,1,B737,8000,CLT,Green,NO,Charlotte,North Carolina
4-Mar-12,0149,EGF4456,1,E135,6000,LGA,Green,NO,New York,New York
4-Mar-12,0325,N5466M,1,C152,5000,PSC,Green,NO,Pasco,Washington
4-Mar-12,0410,VRD27,1,A319,6000,SFO,Green,NO,San Francisco,California
4-Mar-12,0413,FFT269,1,A319,8000,SNA,White and Green,NO,Santa Ana,California
4-Mar-12,0507,JBU1424,1,A320,3500,PDX,Green,NO,Portland,Oregon
4-Mar-12,0731,N531TS,1,LJ31,500,BFI,Green,NO,Seattle,Washington
5-Mar-12,0202,DAL2003,1,D21,4000,DTW,Green,NO,Detroit,Michigan
5-Mar-12,0211,SWA342,1,B737,12000,GMN,Green,NO,Gorman,California
5-Mar-12,0327,AWE92,1,A320,UNKN,PDX,Green,NO,Portland,Oregon
5-Mar-12,0336,AWE1698,1,B734,11000,CLT,Green,NO,Charlotte,North Carolina
5-Mar-12,0417,N222GS,1,BE58,2500,FTW,Purple,NO,Fort Worth,Texas
5-Mar-12,0448,UPS705,1,B752,FL320,BNA,Green,NO,Nashville,Tennessee
5-Mar-12,0556,EJA663P,1,C56X,4500,TUS,Green,NO,Tucson,Arizona
5-Mar-12,0751,SKW358T,1,CRJ7,UNKN,SAN,Green,NO,San Diego,California
5-Mar-12,0755,RPA1479,1,E190,5200,LAS,Green,NO,Las Vegas,Nevada
6-Mar-12,0042,SWA3561,1,B737,3500,ALB,Green,NO,Albany,New York
6-Mar-12,0050,ELJ984,1,C750,13000,PHL,Green,NO,Philadelphia,Pennsylvania
6-Mar-12,0054,FJS100,1,LJ55,13000,PHL,Green,NO,Philadelphia,Pennsylvania
6-Mar-12,0107,UAL1138,1,B738,6000,HOU,Green,NO,Houston,Texas
6-Mar-12,0237,RPA3409,1,E170,11000,LNS,Green,NO,Lancaster,Pennsylvania
6-Mar-12,0310,SKW5327,1,CRJ7,5000,SMO,Green,NO,Santa Monica,California
6-Mar-12,0314,DAL2229,1,B738,800,MIA,Green,NO,Miami,Florida
6-Mar-12,0319,AAL1736,1,B752,800,MIA,Green,NO,Miami,Florida
6-Mar-12,0327,SWA3601,1,B737,UNKN,PDX,Green,NO,Portland,Oregon
6-Mar-12,0350,CJC3877,1,SF34,17000,HAR,Green,NO,Harrisburg,Pennsylvania
6-Mar-12,0615,UAL1115,1,B738,3000,MSY,Green,NO,New Orleans,Louisiana
6-Mar-12,0620,SWA2055,1,B733,220,PDX,Green,NO,Portland,Oregon
6-Mar-12,0725,AAL2211,1,MD83,200,PDX,Green,NO,Portland,Oregon
6-Mar-12,0900,N431GW,1,PAY2,900,SAU,Green,NO,Sausalito,California
7-Mar-12,0135,N66ER,1,C172,2000,VRB,Green,NO,Vero Beach,Florida
7-Mar-12,0207,ASQ5929,1,E145,2700,GSP,Green,NO,Greer,South Carolina
7-Mar-12,0347,RPA3405,1,E170,4000,PIT,Green,NO,Pittsburgh,Pennsylvania
7-Mar-12,0502,EGF2774,1,E145,2000,CRP,Green,NO,Corpus Christi,Texas
7-Mar-12,0631,FDX1298,1,B722,6000,MEM,Green,NO,Memphis,Tennessee
7-Mar-12,2329,RPA3405,1,E170,3500,DCA,Green,*NO,Washington,District of Columbia
7-Mar-12,2345,FDX753,1,DC10,8000,BWI,Green,NO,Baltimore,Maryland
8-Mar-12,0026,LOF3336,1,E145,10000,MXE,Green,NO,Modena,Pennsylvania
8-Mar-12,0127,JBU658,1,A320,2000,SYR,Green,NO,Syracuse,New York
8-Mar-12,0145,WIG7417,1,C208,2500,SYR,Green,NO,Syracuse,New York
8-Mar-12,0202,AWI3895,1,CRJ2,12000,BOS,Green,NO,Boston,Massachusetts
8-Mar-12,0221,ASQ4681,1,E45X,8000,PIT,Green,NO,Pittsburgh,Pennsylvania
8-Mar-12,0313,TCF5958,1,E170,1000,LGA,Red,NO,New York,New York
8-Mar-12,0415,VRD236,1,A320,6000,ORD,Green,NO,Chicago,Illinois
8-Mar-12,0559,ASQ6137,1,E45X,2400,E45X,Green,NO,Lansing,Michigan
8-Mar-12,0651,AWE942,1,A321,10500,CCR,Green,*NO,Concord,California
8-Mar-12,0729,R05560,1,AH64,500,GTB,Green,NO,Fort Drum,New York
8-Mar-12,0830,AAL185,1,B762,10000,LAX,Green,NO,Los Angeles,California
9-Mar-12,0010,N911LP,1,B06,2000,LEX,Green,NO,Lexington,Kentucky
